4.98	9.9682	1.8394	4.85888	1.86985
4.99	9.97629	1.84163	4.87293	1.87804
5	9.98436	1.84385	4.88699	1.88625
5.01	9.99239	1.84605	4.90107	1.89447
5.02	10.0004	1.84823	4.91515	1.9027
5.03	10.0084	1.85039	4.92924	1.91095
5.04	10.0164	1.85253	4.94334	1.91922
5.05	10.0243	1.85465	4.95745	1.9275
5.06	10.0322	1.85676	4.97157	1.93579
5.07	10.0401	1.85885	4.98569	1.9441
5.08	10.0479	1.86091	4.99983	1.95242
5.09	10.0558	1.86296	5.01398	1.96075
5.1	10.0636	1.86499	5.02813	1.9691
5.11	10.0714	1.867	5.0423	1.97746
5.12	10.0791	1.86899	5.05647	1.98584
5.13	10.0869	1.87096	5.07065	1.99423
5.14	10.0946	1.87292	5.08484	2.00264
5.15	10.1023	1.87485	5.09904	2.01106
5.16	10.1099	1.87677	5.11325	2.01949
5.17	10.1176	1.87866	5.12747	2.02793
5.18	10.1252	1.88054	5.1417	2.03639
5.19	10.1328	1.8824	5.15594	2.04487
5.2	10.1403	1.88423	5.17018	2.05336
5.21	10.1479	1.88605	5.18444	2.06186
5.22	10.1554	1.88785	5.1987	2.07037
5.23	10.1629	1.88963	5.21298	2.0789
5.24	10.1703	1.89139	5.22726	2.08745
5.25	10.1778	1.89313	5.24155	2.096
5.26	10.1852	1.89485	5.25586	2.10457
5.27	10.1926	1.89655	5.27017	2.11315
5.28	10.2	1.89823	5.28449	2.12175
5.29	10.2073	1.89989	5.29882	2.13036
5.3	10.2146	1.90153	5.31316	2.13898
5.31	10.2219	1.90316	5.32751	2.14762
5.32	10.2292	1.90476	5.34186	2.15627
5.33	10.2365	1.90634	5.35623	2.16493
5.34	10.2437	1.9079	5.37061	2.17361
5.35	10.2509	1.90944	5.385	2.1823
5.36	10.2581	1.91096	5.39939	2.19101
5.37	10.2653	1.91246	5.4138	2.19972
5.38	10.2724	1.91394	5.42821	2.20845
5.39	10.2795	1.9154	5.44264	2.21719
5.4	10.2866	1.91684	5.45707	2.22595
5.41	10.2937	1.91826	5.47152	2.23472
5.42	10.3007	1.91966	5.48597	2.2435
5.43	10.3077	1.92104	5.50044	2.2523
5.44	10.3148	1.9224	5.51491	2.2611
5.45	10.3217	1.92374	5.52939	2.26992
5.46	10.3287	1.92505	5.54388	2.27876
5.47	10.3356	1.92635	5.55839	2.28761
5.48	10.3425	1.92763	5.5729	2.29647
5.49	10.3494	1.92888	5.58742	2.30534
5.5	10.3563	1.93011	5.60195	2.31422
5.51	10.3632	1.93133	5.61649	2.32312
5.52	10.37	1.93252	5.63104	2.33203
5.53	10.3768	1.93369	5.6456	2.34095
5.54	10.3836	1.93484	5.66017	2.34989
5.55	10.3903	1.93597	5.67475	2.35884
5.56	10.3971	1.93708	5.68934	2.3678
5.57	10.4038	1.93817	5.70395	2.37677
5.58	10.4105	1.93923	5.71856	2.38576
5.59	10.4172	1.94028	5.73318	2.39476
5.6	10.4238	1.9413	5.74781	2.40377
5.61	10.4305	1.9423	5.76245	2.4128
5.62	10.4371	1.94329	5.7771	2.42183
5.63	10.4437	1.94424	5.79176	2.43088
5.64	10.4502	1.94518	5.80643	2.43994
5.65	10.4568	1.9461	5.82111	2.44901
5.66	10.4633	1.94699	5.8358	2.4581
5.67	10.4698	1.94787	5.8505	2.4672
5.68	10.4763	1.94872	5.86521	2.47631
5.69	10.4828	1.94955	5.87994	2.48543
5.7	10.4892	1.95036	5.89467	2.49457
5.71	10.4956	1.95115	5.90941	2.50371
